['LR', 'NAIVE', 'KNN', 'SGD', 'EXTRA'];0.05;nan;0.14;0.35
['LR', 'NAIVE', 'KNN', 'SVC', 'MLP'];0.04;0.1;0.27;0.33
['LR', 'NAIVE', 'KNN', 'SVC', 'EXTRA'];0.02;nan;0.05;0.32
['LR', 'NAIVE', 'KNN', 'MLP', 'EXTRA'];0.02;nan;0.17;0.29
['LR', 'NAIVE', 'SGD', 'SVC', 'MLP'];0.09;0.08;0.09;0.4
['LR', 'NAIVE', 'SGD', 'SVC', 'EXTRA'];0.07;nan;-0.05;0.39
['LR', 'NAIVE', 'SGD', 'MLP', 'EXTRA'];0.06;nan;0.1;0.36
['LR', 'NAIVE', 'SVC', 'MLP', 'EXTRA'];0.03;nan;0.04;0.33
['LR', 'KNN', 'SGD', 'SVC', 'MLP'];0.05;0.18;0.47;0.29
['LR', 'KNN', 'SGD', 'SVC', 'EXTRA'];0.03;nan;0.27;0.27
['LR', 'KNN', 'SGD', 'MLP', 'EXTRA'];0.02;nan;0.31;0.26
['LR', 'KNN', 'SVC', 'MLP', 'EXTRA'];0.03;nan;0.43;0.15
['LR', 'SGD', 'SVC', 'MLP', 'EXTRA'];0.04;nan;0.15;0.29
['CART', 'NAIVE', 'KNN', 'SGD', 'SVC'];0.05;nan;0.09;0.37
['CART', 'NAIVE', 'KNN', 'SGD', 'MLP'];0.06;nan;0.3;0.32
['CART', 'NAIVE', 'KNN', 'SGD', 'EXTRA'];0.04;nan;0.16;0.31
['CART', 'NAIVE', 'KNN', 'SVC', 'MLP'];0.02;nan;0.11;0.31
['CART', 'NAIVE', 'KNN', 'SVC', 'EXTRA'];0.0;nan;-0.04;0.29
['CART', 'NAIVE', 'KNN', 'MLP', 'EXTRA'];0.01;nan;0.11;0.24
['CART', 'NAIVE', 'SGD', 'SVC', 'MLP'];0.06;nan;0.03;0.38
['CART', 'NAIVE', 'SGD', 'SVC', 'EXTRA'];0.04;nan;-0.05;0.37
['CART', 'NAIVE', 'SGD', 'MLP', 'EXTRA'];0.05;nan;0.14;0.32
['CART', 'NAIVE', 'SVC', 'MLP', 'EXTRA'];0.01;nan;-0.03;0.3
['CART', 'KNN', 'SGD', 'SVC', 'MLP'];0.02;nan;0.25;0.27
['CART', 'KNN', 'SGD', 'SVC', 'EXTRA'];0.01;nan;0.11;0.25
['CART', 'KNN', 'SGD', 'MLP', 'EXTRA'];0.01;nan;0.19;0.21
